              time_d	                  pH	         Olivine_mol	       Magnesite_mol	        Siderite_mol	      CHalcedony_mol	         Fe(OH)3_mol	        Mg_molkgx1e5	        Fe_molkgx1e5	        Si_molkgx1e5	         C_molkgx1e5	      HCO3_molkgx1e5	    MgHCO3_molkgx1e5	    FeHCO3_molkgx1e5	       CO3_molkgx1e5	     CO2aq_molkgx1e5	
  1.751000000000e+03	  8.420305456500e+00	  1.443587980724e-04	  3.512933410955e-02	  3.977674356453e-03	  1.958656989188e-02	  0.000000000000e+00	  6.828355352980e+01	  1.453916899160e-01	  3.090783175338e+01	  1.330815141266e+02	  1.284343363514e+02	  8.310893802419e-01	  1.025915854981e-02	  1.910650113033e+00	  1.019961177004e+00	
  1.752000000000e+03	  8.420305456500e+00	  1.433399464881e-04	  3.513116804240e-02	  3.977878126762e-03	  1.958758874346e-02	  0.000000000000e+00	  6.828355352986e+01	  1.453916907163e-01	  3.090783175338e+01	  1.330815141266e+02	  1.284343363513e+02	  8.310893802422e-01	  1.025915854981e-02	  1.910650113031e+00	  1.019961177004e+00	
  1.753000000000e+03	  8.420305456500e+00	  1.423259240114e-04	  3.513299328286e-02	  3.978080931258e-03	  1.958860276594e-02	  0.000000000000e+00	  6.828355352985e+01	  1.453916906959e-01	  3.090783175338e+01	  1.330815141266e+02	  1.284343363513e+02	  8.310893802422e-01	  1.025915854981e-02	  1.910650113031e+00	  1.019961177004e+00	
  1.754000000000e+03	  8.420305456500e+00	  1.413167189996e-04	  3.513480985188e-02	  3.978282772257e-03	  1.958961197095e-02	  0.000000000000e+00	  6.828355352987e+01	  1.453916909858e-01	  3.090783175338e+01	  1.330815141266e+02	  1.284343363513e+02	  8.310893802423e-01	  1.025915854981e-02	  1.910650113031e+00	  1.019961177004e+00	
  1.755000000000e+03	  8.420305456500e+00	  1.403123198114e-04	  3.513661777042e-02	  3.978483652098e-03	  1.959061637014e-02	  0.000000000000e+00	  6.828355352986e+01	  1.453916907249e-01	  3.090783175338e+01	  1.330815141266e+02	  1.284343363513e+02	  8.310893802422e-01	  1.025915854981e-02	  1.910650113031e+00	  1.019961177004e+00	
  1.756000000000e+03	  8.420305456500e+00	  1.393127148058e-04	  3.513841705943e-02	  3.978683573104e-03	  1.959161597514e-02	  0.000000000000e+00	  6.828355352982e+01	  1.453916901708e-01	  3.090783175338e+01	  1.330815141266e+02	  1.284343363513e+02	  8.310893802420e-01	  1.025915854981e-02	  1.910650113032e+00	  1.019961177004e+00	
  1.757000000000e+03	  8.420305456500e+00	  1.383178923431e-04	  3.514020773986e-02	  3.978882537602e-03	  1.959261079760e-02	  0.000000000000e+00	  6.828355352978e+01	  1.453916896134e-01	  3.090783175338e+01	  1.330815141267e+02	  1.284343363514e+02	  8.310893802418e-01	  1.025915854980e-02	  1.910650113033e+00	  1.019961177004e+00	
  1.758000000000e+03	  8.420305456500e+00	  1.373278407841e-04	  3.514198983266e-02	  3.979080547907e-03	  1.959360084916e-02	  0.000000000000e+00	  6.828355352983e+01	  1.453916902831e-01	  3.090783175338e+01	  1.330815141266e+02	  1.284343363513e+02	  8.310893802420e-01	  1.025915854981e-02	  1.910650113032e+00	  1.019961177004e+00	
  1.759000000000e+03	  8.420305456500e+00	  1.363425484906e-04	  3.514376335879e-02	  3.979277606368e-03	  1.959458614146e-02	  0.000000000000e+00	  6.828355352982e+01	  1.453916901437e-01	  3.090783175338e+01	  1.330815141266e+02	  1.284343363513e+02	  8.310893802420e-01	  1.025915854981e-02	  1.910650113032e+00	  1.019961177004e+00	
  1.760000000000e+03	  8.420305456500e+00	  1.353620038252e-04	  3.514552833919e-02	  3.979473715300e-03	  1.959556668612e-02	  0.000000000000e+00	  6.828355352982e+01	  1.453916902166e-01	  3.090783175338e+01	  1.330815141266e+02	  1.284343363513e+02	  8.310893802420e-01	  1.025915854981e-02	  1.910650113032e+00	  1.019961177004e+00	
  1.761000000000e+03	  8.420305456500e+00	  1.343861951512e-04	  3.514728479480e-02	  3.979668877036e-03	  1.959654249480e-02	  0.000000000000e+00	  6.828355352981e+01	  1.453916900420e-01	  3.090783175338e+01	  1.330815141266e+02	  1.284343363513e+02	  8.310893802419e-01	  1.025915854981e-02	  1.910650113032e+00	  1.019961177004e+00	
  1.762000000000e+03	  8.420305456500e+00	  1.334151108330e-04	  3.514903274658e-02	  3.979863093906e-03	  1.959751357911e-02	  0.000000000000e+00	  6.828355352977e+01	  1.453916894550e-01	  3.090783175338e+01	  1.330815141267e+02	  1.284343363514e+02	  8.310893802417e-01	  1.025915854980e-02	  1.910650113033e+00	  1.019961177004e+00	
  1.763000000000e+03	  8.420305456500e+00	  1.324487392356e-04	  3.515077221545e-02	  3.980056368218e-03	  1.959847995071e-02	  0.000000000000e+00	  6.828355352982e+01	  1.453916902091e-01	  3.090783175338e+01	  1.330815141266e+02	  1.284343363513e+02	  8.310893802420e-01	  1.025915854981e-02	  1.910650113032e+00	  1.019961177004e+00	
  1.764000000000e+03	  8.420305456500e+00	  1.314870687251e-04	  3.515250322237e-02	  3.980248702316e-03	  1.959944162122e-02	  0.000000000000e+00	  6.828355352985e+01	  1.453916905971e-01	  3.090783175338e+01	  1.330815141266e+02	  1.284343363513e+02	  8.310893802421e-01	  1.025915854981e-02	  1.910650113032e+00	  1.019961177004e+00	
  1.765000000000e+03	  8.420305456500e+00	  1.305300876681e-04	  3.515422578827e-02	  3.980440098536e-03	  1.960039860228e-02	  0.000000000000e+00	  6.828355352979e+01	  1.453916897204e-01	  3.090783175338e+01	  1.330815141266e+02	  1.284343363514e+02	  8.310893802418e-01	  1.025915854980e-02	  1.910650113033e+00	  1.019961177004e+00	
  1.766000000000e+03	  8.420305456500e+00	  1.295777844325e-04	  3.515593993410e-02	  3.980630559185e-03	  1.960135090552e-02	  0.000000000000e+00	  6.828355352978e+01	  1.453916895203e-01	  3.090783175338e+01	  1.330815141267e+02	  1.284343363514e+02	  8.310893802417e-01	  1.025915854980e-02	  1.910650113033e+00	  1.019961177004e+00	
  1.767000000000e+03	  8.420305456500e+00	  1.286301473866e-04	  3.515764568078e-02	  3.980820086587e-03	  1.960229854256e-02	  0.000000000000e+00	  6.828355352983e+01	  1.453916902381e-01	  3.090783175338e+01	  1.330815141266e+02	  1.284343363513e+02	  8.310893802420e-01	  1.025915854981e-02	  1.910650113032e+00	  1.019961177004e+00	
  1.768000000000e+03	  8.420305456500e+00	  1.276871648998e-04	  3.515934304926e-02	  3.981008683091e-03	  1.960324152505e-02	  0.000000000000e+00	  6.828355352978e+01	  1.453916895973e-01	  3.090783175338e+01	  1.330815141267e+02	  1.284343363514e+02	  8.310893802418e-01	  1.025915854980e-02	  1.910650113033e+00	  1.019961177004e+00	
  1.769000000000e+03	  8.420305456500e+00	  1.267488253423e-04	  3.516103206046e-02	  3.981196351003e-03	  1.960417986461e-02	  0.000000000000e+00	  6.828355352978e+01	  1.453916895772e-01	  3.090783175338e+01	  1.330815141267e+02	  1.284343363514e+02	  8.310893802418e-01	  1.025915854980e-02	  1.910650113033e+00	  1.019961177004e+00	
  1.770000000000e+03	  8.420305456500e+00	  1.258151170852e-04	  3.516271273532e-02	  3.981383092649e-03	  1.960511357286e-02	  0.000000000000e+00	  6.828355352982e+01	  1.453916901355e-01	  3.090783175338e+01	  1.330815141266e+02	  1.284343363513e+02	  8.310893802420e-01	  1.025915854981e-02	  1.910650113032e+00	  1.019961177004e+00	
  1.771000000000e+03	  8.420305456500e+00	  1.248860285005e-04	  3.516438509478e-02	  3.981568910367e-03	  1.960604266145e-02	  0.000000000000e+00	  6.828355352981e+01	  1.453916900078e-01	  3.090783175338e+01	  1.330815141266e+02	  1.284343363513e+02	  8.310893802419e-01	  1.025915854981e-02	  1.910650113032e+00	  1.019961177004e+00	
  1.772000000000e+03	  8.420305456500e+00	  1.239615479608e-04	  3.516604915975e-02	  3.981753806472e-03	  1.960696714199e-02	  0.000000000000e+00	  6.828355352983e+01	  1.453916902804e-01	  3.090783175338e+01	  1.330815141266e+02	  1.284343363513e+02	  8.310893802420e-01	  1.025915854981e-02	  1.910650113032e+00	  1.019961177004e+00	
  1.773000000000e+03	  8.420305456500e+00	  1.230416638399e-04	  3.516770495116e-02	  3.981937783304e-03	  1.960788702611e-02	  0.000000000000e+00	  6.828355352978e+01	  1.453916895668e-01	  3.090783175338e+01	  1.330815141267e+02	  1.284343363514e+02	  8.310893802417e-01	  1.025915854980e-02	  1.910650113033e+00	  1.019961177004e+00	
  1.774000000000e+03	  8.420305456500e+00	  1.221263645122e-04	  3.516935248995e-02	  3.982120843163e-03	  1.960880232544e-02	  0.000000000000e+00	  6.828355352982e+01	  1.453916901989e-01	  3.090783175338e+01	  1.330815141266e+02	  1.284343363513e+02	  8.310893802420e-01	  1.025915854981e-02	  1.910650113032e+00	  1.019961177004e+00	
  1.775000000000e+03	  8.420305456500e+00	  1.212156383532e-04	  3.517099179704e-02	  3.982302988395e-03	  1.960971305159e-02	  0.000000000000e+00	  6.828355352982e+01	  1.453916902012e-01	  3.090783175338e+01	  1.330815141266e+02	  1.284343363513e+02	  8.310893802420e-01	  1.025915854981e-02	  1.910650113032e+00	  1.019961177004e+00	
  1.776000000000e+03	  8.420305456500e+00	  1.203094737390e-04	  3.517262289335e-02	  3.982484221329e-03	  1.961061921621e-02	  0.000000000000e+00	  6.828355352974e+01	  1.453916889899e-01	  3.090783175338e+01	  1.330815141267e+02	  1.284343363514e+02	  8.310893802415e-01	  1.025915854980e-02	  1.910650113034e+00	  1.019961177004e+00	
  1.777000000000e+03	  8.420305456500e+00	  1.194078590468e-04	  3.517424579979e-02	  3.982664544256e-03	  1.961152083090e-02	  0.000000000000e+00	  6.828355352982e+01	  1.453916901468e-01	  3.090783175338e+01	  1.330815141266e+02	  1.284343363513e+02	  8.310893802420e-01	  1.025915854981e-02	  1.910650113032e+00	  1.019961177004e+00	
  1.778000000000e+03	  8.420305456500e+00	  1.185107826546e-04	  3.517586053730e-02	  3.982843959547e-03	  1.961241790729e-02	  0.000000000000e+00	  6.828355352974e+01	  1.453916889321e-01	  3.090783175338e+01	  1.330815141267e+02	  1.284343363514e+02	  8.310893802415e-01	  1.025915854980e-02	  1.910650113034e+00	  1.019961177004e+00	
  1.779000000000e+03	  8.420305456499e+00	  1.176182329413e-04	  3.517746712678e-02	  3.983022469466e-03	  1.961331045701e-02	  0.000000000000e+00	  6.828355352989e+01	  1.453916912973e-01	  3.090783175338e+01	  1.330815141266e+02	  1.284343363513e+02	  8.310893802424e-01	  1.025915854981e-02	  1.910650113031e+00	  1.019961177004e+00	
  1.780000000000e+03	  8.420305456499e+00	  1.167301982866e-04	  3.517906558916e-02	  3.983200076397e-03	  1.961419849166e-02	  0.000000000000e+00	  6.828355352989e+01	  1.453916912751e-01	  3.090783175338e+01	  1.330815141266e+02	  1.284343363513e+02	  8.310893802424e-01	  1.025915854981e-02	  1.910650113031e+00	  1.019961177004e+00	
  1.781000000000e+03	  8.420305456499e+00	  1.158466670711e-04	  3.518065594535e-02	  3.983376782639e-03	  1.961508202288e-02	  0.000000000000e+00	  6.828355352990e+01	  1.453916914067e-01	  3.090783175338e+01	  1.330815141265e+02	  1.284343363513e+02	  8.310893802425e-01	  1.025915854981e-02	  1.910650113030e+00	  1.019961177004e+00	
  1.782000000000e+03	  8.420305456499e+00	  1.149676276763e-04	  3.518223821626e-02	  3.983552590520e-03	  1.961596106227e-02	  0.000000000000e+00	  6.828355352989e+01	  1.453916911978e-01	  3.090783175338e+01	  1.330815141266e+02	  1.284343363513e+02	  8.310893802424e-01	  1.025915854981e-02	  1.910650113031e+00	  1.019961177004e+00	
  1.783000000000e+03	  8.420305456499e+00	  1.140930684847e-04	  3.518381242280e-02	  3.983727502358e-03	  1.961683562146e-02	  0.000000000000e+00	  6.828355352989e+01	  1.453916912377e-01	  3.090783175338e+01	  1.330815141266e+02	  1.284343363513e+02	  8.310893802424e-01	  1.025915854981e-02	  1.910650113031e+00	  1.019961177004e+00	
  1.784000000000e+03	  8.420305456499e+00	  1.132229778794e-04	  3.518537858589e-02	  3.983901520476e-03	  1.961770571207e-02	  0.000000000000e+00	  6.828355352991e+01	  1.453916915495e-01	  3.090783175338e+01	  1.330815141265e+02	  1.284343363513e+02	  8.310893802425e-01	  1.025915854981e-02	  1.910650113030e+00	  1.019961177004e+00	
  1.785000000000e+03	  8.420305456500e+00	  1.123573442447e-04	  3.518693672644e-02	  3.984074647208e-03	  1.961857134570e-02	  0.000000000000e+00	  6.828355352987e+01	  1.453916909832e-01	  3.090783175338e+01	  1.330815141266e+02	  1.284343363513e+02	  8.310893802423e-01	  1.025915854981e-02	  1.910650113031e+00	  1.019961177004e+00	
  1.786000000000e+03	  8.420305456500e+00	  1.114961559656e-04	  3.518848686534e-02	  3.984246884864e-03	  1.961943253398e-02	  0.000000000000e+00	  6.828355352987e+01	  1.453916909659e-01	  3.090783175338e+01	  1.330815141266e+02	  1.284343363513e+02	  8.310893802423e-01	  1.025915854981e-02	  1.910650113031e+00	  1.019961177004e+00	
  1.787000000000e+03	  8.420305456500e+00	  1.106394014281e-04	  3.519002902351e-02	  3.984418235776e-03	  1.962028928852e-02	  0.000000000000e+00	  6.828355352984e+01	  1.453916905183e-01	  3.090783175338e+01	  1.330815141266e+02	  1.284343363513e+02	  8.310893802421e-01	  1.025915854981e-02	  1.910650113032e+00	  1.019961177004e+00	
  1.788000000000e+03	  8.420305456500e+00	  1.097870690189e-04	  3.519156322184e-02	  3.984588702254e-03	  1.962114162093e-02	  0.000000000000e+00	  6.828355352987e+01	  1.453916909469e-01	  3.090783175338e+01	  1.330815141266e+02	  1.284343363513e+02	  8.310893802423e-01	  1.025915854981e-02	  1.910650113031e+00	  1.019961177004e+00	
  1.789000000000e+03	  8.420305456500e+00	  1.089391471259e-04	  3.519308948125e-02	  3.984758286635e-03	  1.962198954282e-02	  0.000000000000e+00	  6.828355352986e+01	  1.453916907115e-01	  3.090783175338e+01	  1.330815141266e+02	  1.284343363513e+02	  8.310893802422e-01	  1.025915854981e-02	  1.910650113031e+00	  1.019961177004e+00	
  1.790000000000e+03	  8.420305456500e+00	  1.080956241377e-04	  3.519460782263e-02	  3.984926991234e-03	  1.962283306581e-02	  0.000000000000e+00	  6.828355352985e+01	  1.453916905615e-01	  3.090783175338e+01	  1.330815141266e+02	  1.284343363513e+02	  8.310893802421e-01	  1.025915854981e-02	  1.910650113032e+00	  1.019961177004e+00	
  1.791000000000e+03	  8.420305456500e+00	  1.072564884438e-04	  3.519611826688e-02	  3.985094818371e-03	  1.962367220150e-02	  0.000000000000e+00	  6.828355352986e+01	  1.453916907694e-01	  3.090783175338e+01	  1.330815141266e+02	  1.284343363513e+02	  8.310893802422e-01	  1.025915854981e-02	  1.910650113031e+00	  1.019961177004e+00	
  1.792000000000e+03	  8.420305456500e+00	  1.064217284346e-04	  3.519762083489e-02	  3.985261770378e-03	  1.962450696151e-02	  0.000000000000e+00	  6.828355352982e+01	  1.453916901998e-01	  3.090783175338e+01	  1.330815141266e+02	  1.284343363513e+02	  8.310893802420e-01	  1.025915854981e-02	  1.910650113032e+00	  1.019961177004e+00	
  1.793000000000e+03	  8.420305456500e+00	  1.055913325016e-04	  3.519911554757e-02	  3.985427849565e-03	  1.962533735745e-02	  0.000000000000e+00	  6.828355352982e+01	  1.453916902243e-01	  3.090783175338e+01	  1.330815141266e+02	  1.284343363513e+02	  8.310893802420e-01	  1.025915854981e-02	  1.910650113032e+00	  1.019961177004e+00	
  1.794000000000e+03	  8.420305456500e+00	  1.047652890369e-04	  3.520060242581e-02	  3.985593058264e-03	  1.962616340091e-02	  0.000000000000e+00	  6.828355352978e+01	  1.453916895819e-01	  3.090783175338e+01	  1.330815141267e+02	  1.284343363514e+02	  8.310893802418e-01	  1.025915854980e-02	  1.910650113033e+00	  1.019961177004e+00	
  1.795000000000e+03	  8.420305456500e+00	  1.039435864337e-04	  3.520208149050e-02	  3.985757398784e-03	  1.962698510351e-02	  0.000000000000e+00	  6.828355352978e+01	  1.453916896181e-01	  3.090783175338e+01	  1.330815141267e+02	  1.284343363514e+02	  8.310893802418e-01	  1.025915854980e-02	  1.910650113033e+00	  1.019961177004e+00	
  1.796000000000e+03	  8.420305456500e+00	  1.031262130861e-04	  3.520355276252e-02	  3.985920873448e-03	  1.962780247686e-02	  0.000000000000e+00	  6.828355352982e+01	  1.453916902056e-01	  3.090783175338e+01	  1.330815141266e+02	  1.284343363513e+02	  8.310893802420e-01	  1.025915854981e-02	  1.910650113032e+00	  1.019961177004e+00	
  1.797000000000e+03	  8.420305456500e+00	  1.023131573892e-04	  3.520501626278e-02	  3.986083484580e-03	  1.962861553256e-02	  0.000000000000e+00	  6.828355352987e+01	  1.453916909797e-01	  3.090783175338e+01	  1.330815141266e+02	  1.284343363513e+02	  8.310893802423e-01	  1.025915854981e-02	  1.910650113031e+00	  1.019961177004e+00	
  1.798000000000e+03	  8.420305456500e+00	  1.015044077387e-04	  3.520647201215e-02	  3.986245234514e-03	  1.962942428221e-02	  0.000000000000e+00	  6.828355352985e+01	  1.453916905519e-01	  3.090783175338e+01	  1.330815141266e+02	  1.284343363513e+02	  8.310893802421e-01	  1.025915854981e-02	  1.910650113032e+00	  1.019961177004e+00	
  1.799000000000e+03	  8.420305456500e+00	  1.006999525316e-04	  3.520792003152e-02	  3.986406125565e-03	  1.963022873742e-02	  0.000000000000e+00	  6.828355352978e+01	  1.453916896244e-01	  3.090783175338e+01	  1.330815141267e+02	  1.284343363514e+02	  8.310893802418e-01	  1.025915854980e-02	  1.910650113033e+00	  1.019961177004e+00	
  1.800000000000e+03	  8.420305456500e+00	  9.989978016557e-05	  3.520936034178e-02	  3.986566160029e-03	  1.963102890978e-02	  0.000000000000e+00	  6.828355352984e+01	  1.453916905404e-01	  3.090783175338e+01	  1.330815141266e+02	  1.284343363513e+02	  8.310893802421e-01	  1.025915854981e-02	  1.910650113032e+00	  1.019961177004e+00	
  1.801000000000e+03	  8.420305456500e+00	  9.910387903932e-05	  3.521079296381e-02	  3.986725340258e-03	  1.963182481091e-02	  0.000000000000e+00	  6.828355352981e+01	  1.453916900878e-01	  3.090783175338e+01	  1.330815141266e+02	  1.284343363513e+02	  8.310893802420e-01	  1.025915854981e-02	  1.910650113032e+00	  1.019961177004e+00	
  1.802000000000e+03	  8.420305456500e+00	  9.831223755246e-05	  3.521221791848e-02	  3.986883668567e-03	  1.963261645240e-02	  0.000000000000e+00	  6.828355352974e+01	  1.453916889876e-01	  3.090783175338e+01	  1.330815141267e+02	  1.284343363514e+02	  8.310893802415e-01	  1.025915854980e-02	  1.910650113034e+00	  1.019961177004e+00	
  1.803000000000e+03	  8.420305456500e+00	  9.752484410550e-05	  3.521363522669e-02	  3.987041147250e-03	  1.963340384584e-02	  0.000000000000e+00	  6.828355352978e+01	  1.453916896146e-01	  3.090783175338e+01	  1.330815141267e+02	  1.284343363514e+02	  8.310893802418e-01	  1.025915854980e-02	  1.910650113033e+00	  1.019961177004e+00	
  1.804000000000e+03	  8.420305456500e+00	  9.674168709992e-05	  3.521504490930e-02	  3.987197778646e-03	  1.963418700285e-02	  0.000000000000e+00	  6.828355352982e+01	  1.453916900861e-01	  3.090783175338e+01	  1.330815141266e+02	  1.284343363513e+02	  8.310893802420e-01	  1.025915854981e-02	  1.910650113032e+00	  1.019961177004e+00	
  1.805000000000e+03	  8.420305456500e+00	  9.596275493811e-05	  3.521644698719e-02	  3.987353565081e-03	  1.963496593501e-02	  0.000000000000e+00	  6.828355352980e+01	  1.453916898969e-01	  3.090783175338e+01	  1.330815141266e+02	  1.284343363514e+02	  8.310893802419e-01	  1.025915854981e-02	  1.910650113033e+00	  1.019961177004e+00	
  1.806000000000e+03	  8.420305456500e+00	  9.518803602341e-05	  3.521784148123e-02	  3.987508508863e-03	  1.963574065392e-02	  0.000000000000e+00	  6.828355352980e+01	  1.453916899286e-01	  3.090783175338e+01	  1.330815141266e+02	  1.284343363514e+02	  8.310893802419e-01	  1.025915854981e-02	  1.910650113033e+00	  1.019961177004e+00	
